IndividualID,C,O,M,R
30001,-0.5258671829179581,-1.1600405971425685,1.4851485148514851,0.9921455146754857
30002,-1.151088912780012,0.031049975870231054,0.9900990099009901,0.3307151715584952
30003,-0.9428191249408141,-1.4665048604497335,0.,0.3307151715584952
30004,-1.3323583040677096,-0.806422756227938,0.,0.1653575857792476
30005,-0.2744379271923041,-1.2834946583412352,0.9900990099009901,0.6614303431169904
30006,-0.48690085037225134,-0.745380626655098,0.9900990099009901,0.3307151715584952
30007,1.4697199284377627,0.026910341380659328,0.9900990099009901,1.818933443571724
30008,-2.2823849313658626,-2.1469536377011673,0.49504950495049505,0.3307151715584952
30009,-0.9472798689734151,-0.4164863557916938,0.49504950495049505,0.3307151715584952
30010,1.9146372686328517,0.37056522916383133,1.4851485148514851,1.322860686233981
30011,0.5506722259366071,-0.7431341966252013,0.9900990099009901,1.818933443571724
30012,-0.4030380480260038,-0.1795034119553247,0.9900990099009901,1.322860686233981
30013,0.2710018846235048,0.5178136230173886,0.49504950495049505,0.8267879288962381
30014,-0.5678535654655437,-1.4121370674181433,0.,0.1653575857792476
30015,0.12309854290915984,0.4939841742160742,0.9900990099009901,0.9921455146754857
30016,-0.4576552909938106,2.3232323868985936,1.9801980198019802,1.818933443571724
30017,1.8173855452051006,-1.5862364288270148,0.,0.8267879288962381
30018,0.07567088607804914,-0.49973453826333236,0.9900990099009901,0.9921455146754857
30019,0.04485169473818044,-1.7694979715611403,0.,0.49607275733774286
30020,0.7718776342125911,-1.532562306675856,0.49504950495049505,1.1575031004547334
30021,-1.645665145118365,0.14283331170775507,1.4851485148514851,0.3307151715584952
30022,-1.1671553557469703,-0.18564351897587622,0.49504950495049505,0.49607275733774286
30023,-0.860771611878667,-1.3206919549244933,0.,0.6614303431169904
30024,0.6120748416031146,2.0617730201318802,1.9801980198019802,1.322860686233981
30025,-0.9281247962502689,-0.18383117074880215,0.9900990099009901,0.49607275733774286
30026,1.4266300336156645,-1.4061286816908016,0.,1.1575031004547334
30027,-0.6024681245798803,0.6223679535240457,0.9900990099009901,1.1575031004547334
30028,2.0421423636365934,0.5282386069126747,1.9801980198019802,2.149648615130219
30029,1.0025766370864897,2.056029956862996,1.4851485148514851,1.322860686233981
30030,-0.12247463743369118,0.36016794541337976,0.49504950495049505,0.6614303431169904
30031,0.5172221925068107,-1.1653122001919034,0.,0.3307151715584952
30032,-0.12119521029293798,-1.371229019977379,0.,0.8267879288962381
30033,-0.5103813343313831,0.10763833195935261,0.9900990099009901,0.9921455146754857
30034,1.3896029709169369,0.49374458806139415,0.9900990099009901,1.4882182720132286
30035,-0.8940335204423202,-0.07472474857987889,0.9900990099009901,0.6614303431169904
30036,0.0054176192255480865,-0.8070100593740763,0.49504950495049505,0.8267879288962381
30037,-0.40728430692396955,1.8721336323230668,1.9801980198019802,1.4882182720132286
30038,1.3454593102362378,0.7478590962601008,1.4851485148514851,1.1575031004547334
30039,-0.7215376193926825,-2.1560376438927302,0.,0.9921455146754857
30040,0.03663442107941356,-0.3289470498324256,1.4851485148514851,0.9921455146754857
30041,0.9969388532147374,1.1539216547121693,1.4851485148514851,1.6535758577924762
30042,0.35448759943651514,-0.9058836078034964,0.9900990099009901,0.9921455146754857
30043,0.5295122317055351,-0.5954091738927569,0.,0.9921455146754857
30044,0.19476835800758585,-0.901382555838212,0.49504950495049505,0.49607275733774286
30045,-0.6974071826290476,0.45485031397801506,0.9900990099009901,0.3307151715584952
30046,-1.1452989979160588,0.002943409170012109,0.49504950495049505,1.1575031004547334
30047,-0.07363634544839628,-0.3723433384033649,1.4851485148514851,1.1575031004547334
30048,0.7440871038147561,-0.476049201685947,0.9900990099009901,1.322860686233981
30049,-1.938530844665354,-0.734390000433675,1.4851485148514851,0.6614303431169904
30050,0.8586099132349788,-1.8464760106595526,0.,0.8267879288962381
30051,0.8409054694995177,0.9922728845464219,1.4851485148514851,1.818933443571724
30052,-0.8591015178883846,-0.963764924452172,0.49504950495049505,1.1575031004547334
30053,0.46702932487518295,-0.4089836911943426,0.9900990099009901,1.1575031004547334
30054,0.7648178104136408,-0.0754531882950639,1.4851485148514851,1.6535758577924762
30055,0.9186697148610634,-0.0039359686519286775,0.9900990099009901,1.818933443571724
30056,-0.6060082073228178,-1.169169802603132,0.9900990099009901,0.9921455146754857
30057,0.09957897346662091,1.246435607441469,1.4851485148514851,1.4882182720132286
30058,0.5444646984151437,-0.2358894271405719,1.4851485148514851,1.322860686233981
30059,-1.477083712200253,-1.079768448564172,0.49504950495049505,0.1653575857792476
30060,-0.0030221567683228236,-0.23263753412488125,0.49504950495049505,0.6614303431169904
30061,-1.3216054908956856,-2.198830306888166,0.49504950495049505,0.9921455146754857
30062,1.8489099977255976,1.5625210165170487,1.9801980198019802,1.818933443571724
30063,0.4586720673960471,-0.21629348605015497,1.4851485148514851,1.1575031004547334
30064,0.05025067931728044,0.30720453445768836,0.,0.6614303431169904
30065,0.8955319281314192,-0.10354689023809208,0.49504950495049505,0.6614303431169904
30066,-1.2230565956173076,1.193158001124508,0.9900990099009901,0.49607275733774286
30067,-0.22740721111314124,-0.6499398904931238,0.,0.
30068,1.3566571503040945,2.582273347288027,0.9900990099009901,1.818933443571724
30069,0.006704192120000695,-1.5069921857338762,0.49504950495049505,1.322860686233981
30070,-1.1050329036614173,-0.08865732211217613,0.49504950495049505,0.3307151715584952
30071,0.18732009220525717,0.8530629563088836,1.4851485148514851,1.1575031004547334
30072,0.7457568149393973,-1.0878425866865444,0.9900990099009901,0.9921455146754857
30073,-0.6439198775618138,-1.2334327560651561,0.9900990099009901,1.1575031004547334
30074,-0.7587600982664623,0.6181075704948902,1.4851485148514851,0.8267879288962381
30075,0.5563866931751618,0.02438864594070736,0.9900990099009901,0.9921455146754857
30076,-0.9384790502996065,-0.7550758061210028,0.49504950495049505,0.6614303431169904
30077,-0.5776578299766538,-0.9706045609156638,0.9900990099009901,0.3307151715584952
30078,-0.1921473970484232,-0.5239088241337659,1.4851485148514851,1.4882182720132286
30079,-0.35729183759895716,-0.23739373481766216,0.,0.9921455146754857
30080,0.8169751522568851,-0.9405859933555478,0.9900990099009901,0.8267879288962381
30081,-1.6857397798869067,-1.1204190191734675,0.,0.
30082,0.13871001782025844,-2.657559659962815,0.,0.9921455146754857
30083,0.17361390872428176,0.6059896846602064,0.9900990099009901,0.8267879288962381
30084,1.067156919045974,0.8538479721807584,1.4851485148514851,1.322860686233981
30085,-0.5810194640728735,1.0933907190659347,1.4851485148514851,0.9921455146754857
30086,-1.450028246252079,0.5680802344162029,0.9900990099009901,0.9921455146754857
30087,1.7432164568800448,-0.4295555992055244,0.49504950495049505,1.4882182720132286
30088,-1.6368082417185983,0.6290943373677673,0.9900990099009901,0.9921455146754857
30089,-1.296731654543995,0.31550712578832885,0.9900990099009901,0.49607275733774286
30090,-0.43602611530745444,-0.3363844431658766,1.4851485148514851,1.4882182720132286
30091,-0.9922217292869346,0.30022129314199275,1.4851485148514851,0.49607275733774286
30092,-0.7570935537802409,-1.5638807336862048,0.49504950495049505,0.1653575857792476
30093,-1.8036986966557582,-0.031182665536311337,0.49504950495049505,0.49607275733774286
30094,0.58523503256021,0.2650867018678957,0.9900990099009901,1.4882182720132286
30095,0.8834087100848411,-0.2347685838122168,0.49504950495049505,0.49607275733774286
30096,0.22415462846698314,-0.2183715080691449,0.9900990099009901,0.8267879288962381
30097,1.0887064939323057,0.9158448338720351,1.9801980198019802,1.6535758577924762
30098,0.43379097004070444,0.22837487412091662,1.4851485148514851,0.9921455146754857
30099,-0.8188960043540373,0.7291980791082564,0.49504950495049505,0.
30100,0.4419405846312059,1.2675815026674817,1.9801980198019802,1.6535758577924762
30101,-0.9693061322337189,-1.1267571076391136,0.,0.8267879288962381
30102,-0.7300978382476118,0.5467735109286931,0.9900990099009901,0.49607275733774286
30103,0.4325663805144871,-1.0133413095224961,0.49504950495049505,0.9921455146754857
30104,0.4359469047668387,-1.086055729454841,0.,0.8267879288962381
30105,0.6397959496491096,0.2903512722742346,1.9801980198019802,1.4882182720132286
30106,0.2013923414006381,-0.04898575734396345,1.9801980198019802,1.6535758577924762
30107,-0.981123741676358,-0.0023433590470316817,0.49504950495049505,0.8267879288962381
30108,-0.32764725829076174,-1.8969127395865863,0.9900990099009901,0.49607275733774286
30109,-1.1126984696875162,-0.7952929096233913,0.9900990099009901,0.9921455146754857
30110,0.6810782890936165,0.5242338810350559,0.9900990099009901,0.9921455146754857
30111,1.30598333100689,-1.1988617084162398,0.,1.1575031004547334
30112,1.1710734400057679,0.14847213048155605,1.4851485148514851,1.322860686233981
30113,-0.03617526631053847,1.8151682718339044,1.9801980198019802,0.9921455146754857
30114,0.2757190716248966,-0.3611186301566913,0.49504950495049505,0.6614303431169904
30115,1.01952466937906,-0.40374750683903626,0.49504950495049505,1.1575031004547334
30116,2.169872721091637,1.5902696012483213,0.9900990099009901,0.6614303431169904
30117,0.16305590406375572,0.6043984726515031,1.4851485148514851,0.8267879288962381
30118,0.4495568016470203,0.7593095294153515,0.9900990099009901,1.1575031004547334
30119,0.4577498821240021,-0.5002296161667106,0.9900990099009901,0.9921455146754857
30120,0.5745746084026288,-1.022347484125474,0.,0.3307151715584952
30121,-0.07033331579474011,0.854251720588849,1.9801980198019802,0.9921455146754857
30122,0.1512643706827469,0.43700336683973234,0.9900990099009901,1.1575031004547334
30123,-0.6241505804746884,0.844188010525421,0.49504950495049505,0.6614303431169904
30124,-0.546599224393454,-0.8827159572612989,0.,0.8267879288962381
30125,1.5493635899434606,-0.34532012993186023,0.49504950495049505,0.49607275733774286
30126,2.8842478687146174,0.649892978390562,2.4752475247524752,2.4803637866887143
30127,-1.6869156333146071,-1.989302788378704,0.9900990099009901,0.49607275733774286
30128,-0.8942220033290249,0.000671711135644442,0.9900990099009901,0.9921455146754857
30129,1.4833906182182899,0.9721124435823264,1.4851485148514851,1.818933443571724
30130,0.5014323748475349,0.9746685811283443,1.4851485148514851,0.9921455146754857
30131,0.7707329542602752,0.40970958368957067,0.49504950495049505,0.49607275733774286
30132,-0.4991900297362917,-1.215189191184298,1.9801980198019802,1.818933443571724
30133,1.6702294562876854,1.8026479703170752,0.9900990099009901,1.4882182720132286
30134,1.1231003296684776,2.813735569594581,1.4851485148514851,1.818933443571724
30135,-0.35627130121199957,-0.23476803850306996,0.9900990099009901,0.6614303431169904
30136,2.4930651635878123,0.33346736094754303,0.49504950495049505,0.8267879288962381
30137,-0.523043858541972,-0.08792523590224345,0.,1.1575031004547334
30138,-0.888958368189853,-1.204023607273005,0.49504950495049505,0.6614303431169904
30139,-1.3720498202585143,1.3705939972217236,0.9900990099009901,0.3307151715584952
30140,-2.1394993529833344,1.3166810665238842,1.4851485148514851,0.6614303431169904
30141,-0.4067425643612796,1.9130469333348592,0.9900990099009901,1.1575031004547334
30142,-1.9008922436898563,-1.0770157141399692,0.9900990099009901,0.1653575857792476
30143,1.798006410462082,0.4186508139758823,1.4851485148514851,1.322860686233981
30144,1.9113854289869365,-0.2939632415075014,1.4851485148514851,1.6535758577924762
30145,-0.13448516719427098,1.397826957321375,1.4851485148514851,1.6535758577924762
30146,0.9836103446012435,0.3536936826585985,0.49504950495049505,0.9921455146754857
30147,2.478260505940211,2.0226650214019393,1.9801980198019802,2.3150062009094667
30148,0.24812707781143,0.11654070487873168,0.49504950495049505,0.6614303431169904
30149,-0.0645738485428191,0.1168618932062872,0.49504950495049505,0.9921455146754857
30150,0.41070062732212725,-1.2278172712903461,0.9900990099009901,1.1575031004547334
30151,0.859053265888006,-0.13671075926904383,0.9900990099009901,1.1575031004547334
30152,1.0232687834147587,-0.6896228161530165,0.,1.322860686233981
30153,-2.135135342925898,-0.09685721242132028,0.49504950495049505,0.3307151715584952
30154,-0.3339550323709954,2.047561564393405,1.9801980198019802,1.6535758577924762
30155,-1.1986769936955524,0.6431893485282326,1.4851485148514851,0.8267879288962381
30156,0.6437638511813925,-1.042651075779755,0.,0.3307151715584952
30157,1.0599800814069287,0.70871935740924,0.49504950495049505,1.1575031004547334
30158,0.13626807864340276,-0.44063949161748783,0.9900990099009901,1.4882182720132286
30159,1.9285714587549598,-0.6627218670094883,0.49504950495049505,0.8267879288962381
30160,0.8863629322802153,0.8163431438833099,1.9801980198019802,1.6535758577924762
30161,0.6777781997302017,-0.4684660556257113,0.,0.3307151715584952
30162,-0.9237830171497241,1.05747731395452,1.4851485148514851,0.8267879288962381
30163,0.5552903724864301,0.8598986452479466,0.9900990099009901,1.4882182720132286
30164,-1.5219910569596544,-1.4098347775777054,1.4851485148514851,0.6614303431169904
30165,1.207016301804481,0.6714114766787651,1.4851485148514851,1.4882182720132286
30166,-0.7878522033577078,0.38569242495808076,0.49504950495049505,0.1653575857792476
30167,0.5782025209836054,0.9623481575658234,1.4851485148514851,1.9842910293509715
30168,-1.0933265782521173,-0.7454282748096169,0.9900990099009901,0.49607275733774286
30169,1.5948960619162345,-0.9870671455959211,0.49504950495049505,1.4882182720132286
30170,0.5453119888364819,0.738256354059448,1.4851485148514851,1.322860686233981
30171,1.442119410546955,0.5667009245995008,1.4851485148514851,1.6535758577924762
30172,-0.5702302911974123,-1.019494410497919,0.49504950495049505,1.1575031004547334
30173,-1.5483821200837093,0.0654248390327737,2.4752475247524752,1.1575031004547334
30174,1.1670817746172155,1.4231073279187432,0.9900990099009901,1.1575031004547334
30175,1.470731883389222,1.5109181582139601,1.4851485148514851,1.4882182720132286
30176,-0.4824680202088399,-1.8004913026159117,0.49504950495049505,1.1575031004547334
30177,-0.47205124334489096,-1.8970148352893692,0.,0.1653575857792476
30178,-0.025067921474573183,-0.09927696993510758,0.49504950495049505,0.49607275733774286
30179,-0.6067354522584687,0.5035870116786596,1.4851485148514851,0.9921455146754857
30180,-0.026693739981390508,0.6842981096300946,1.9801980198019802,0.9921455146754857
30181,-0.19049703189484812,-0.5388861450499548,1.4851485148514851,0.9921455146754857
30182,-0.1584596118158847,0.7134043471478776,1.9801980198019802,1.4882182720132286
30183,0.8859877430321107,0.27161266456661265,0.9900990099009901,0.8267879288962381
30184,0.6427290944870448,-1.2947489899466302,0.9900990099009901,0.8267879288962381
30185,0.8427771245241505,0.3731083177415771,1.4851485148514851,1.4882182720132286
30186,-0.053713351671721414,0.07806593901630123,0.9900990099009901,0.9921455146754857
30187,-0.7882361370604943,0.8523688302807904,0.9900990099009901,0.8267879288962381
30188,-0.3729385152287905,-0.7967107832708055,0.9900990099009901,0.6614303431169904
30189,0.5515140561660281,0.9287990996910921,0.9900990099009901,0.9921455146754857
30190,0.05795134961690338,-1.374511189064615,0.49504950495049505,0.6614303431169904
30191,-0.02940261971628271,-1.1544731251067564,0.49504950495049505,0.49607275733774286
30192,-0.18042473192787073,-0.8005013374682646,0.49504950495049505,0.49607275733774286
30193,1.5836953590911715,-1.067987433330218,0.49504950495049505,1.6535758577924762
30194,-0.5032112734302423,0.016079428731312975,0.49504950495049505,0.3307151715584952
30195,-0.6566103985466307,0.07582143303168817,0.9900990099009901,1.4882182720132286
30196,-0.19392694813253109,0.7453679801508615,0.9900990099009901,1.1575031004547334
30197,0.10066064959787344,-1.4576542957482395,0.9900990099009901,1.1575031004547334
30198,-0.2443757770583712,0.015491872587782663,1.4851485148514851,0.6614303431169904
30199,-0.7342831942238158,0.4461704305584324,1.9801980198019802,0.8267879288962381
30200,0.477204342897074,1.68609701990429,0.9900990099009901,1.322860686233981
30201,0.3972662364449404,0.23931682154410505,0.,0.6614303431169904
30202,0.9868068686137862,0.14768520344517694,0.9900990099009901,1.4882182720132286
30203,-0.06230750876257276,1.3697897159802952,1.9801980198019802,1.4882182720132286
30204,1.2619283337635168,1.7522539678477742,1.4851485148514851,1.4882182720132286
30205,0.43475743683525947,0.40684810862993315,1.4851485148514851,1.6535758577924762
30206,-1.92964463493027,1.1249242241974424,2.4752475247524752,0.9921455146754857
30207,1.572691894856631,2.2316295259438537,1.9801980198019802,1.322860686233981
30208,1.4112978437909312,-0.11071969415376248,0.9900990099009901,1.322860686233981
30209,-0.26901722068670086,0.652424662222075,1.4851485148514851,1.1575031004547334
30210,-0.15327064306097432,-0.9093496842769785,0.9900990099009901,0.9921455146754857
30211,0.6795564827743485,-0.5621613509240004,0.9900990099009901,1.322860686233981
30212,-0.12448733689762732,-0.02408816087885564,0.9900990099009901,1.1575031004547334
30213,-0.24765355570654304,-0.5092407113834362,1.4851485148514851,1.4882182720132286
30214,-0.4841413748643003,-0.32901111558185964,0.49504950495049505,0.8267879288962381
30215,0.025931272265497376,0.2825935378519307,0.49504950495049505,0.9921455146754857
30216,0.14158733762655856,-0.48708357542203334,1.9801980198019802,1.6535758577924762
30217,-0.17326907154785487,-0.8095834320153539,0.9900990099009901,0.6614303431169904
30218,-1.1575511552843742,0.7475628997721964,0.9900990099009901,0.6614303431169904
30219,-0.4302326654669044,1.0934871019896488,1.4851485148514851,0.9921455146754857
30220,-0.2468406559471233,-0.8786826069093423,0.49504950495049505,0.49607275733774286
30221,-0.40790377483018214,-0.9336810240245258,0.49504950495049505,0.49607275733774286
30222,-0.1964383307873865,-0.4907173919314241,1.4851485148514851,0.49607275733774286
30223,-0.10367118275306028,1.0528559291586213,1.4851485148514851,1.1575031004547334
30224,0.3088073449475461,-2.604612042468805,0.,0.8267879288962381
30225,0.5040448219464393,1.6539541561964255,1.9801980198019802,1.4882182720132286
30226,0.9580233590222017,0.3830039229110788,0.9900990099009901,1.322860686233981
30227,-0.35223007745971224,-0.45223997942794697,0.9900990099009901,0.9921455146754857
30228,1.8784733501570543,0.7638332446645437,1.4851485148514851,1.1575031004547334
30229,-0.6827468554289092,-0.008176552093434559,0.9900990099009901,0.49607275733774286
30230,-1.125566330201681,-1.4034548874457133,0.49504950495049505,0.6614303431169904
30231,-1.1603243715630536,-0.8839790037790508,0.49504950495049505,0.1653575857792476
30232,1.5134343411049145,-0.09872288557321188,1.4851485148514851,1.4882182720132286
30233,0.37393938094933965,1.0703440299473697,0.9900990099009901,0.8267879288962381
30234,-1.087120058188656,-0.3673003919253229,0.49504950495049505,0.1653575857792476
30235,1.3118448537406082,0.2822220020160812,0.49504950495049505,0.9921455146754857
30236,0.1409243697974872,-0.7089419057764923,0.9900990099009901,0.9921455146754857
30237,1.356961247867686,0.2994816747816254,1.4851485148514851,1.4882182720132286
30238,-0.9269173225541487,1.7906665587848996,1.4851485148514851,1.4882182720132286
30239,-1.4260274664152677,-0.18059802850570383,0.49504950495049505,0.1653575857792476
30240,-0.23996973218797915,0.925156403651097,1.9801980198019802,0.49607275733774286
30241,-0.9520989070674531,0.5944809847829666,1.4851485148514851,1.1575031004547334
30242,0.9071769519286036,-0.5229256464799125,0.9900990099009901,1.1575031004547334
30243,0.48945943157736355,-1.5034793373984159,0.,1.322860686233981
30244,0.5110883495116421,0.5769785726507737,1.9801980198019802,0.9921455146754857
30245,-2.025973820456331,-1.3293820988578426,0.49504950495049505,0.3307151715584952
30246,0.061438670912111915,0.9930696324030468,1.9801980198019802,1.9842910293509715
30247,-1.0837557613858892,0.9518419344184345,0.9900990099009901,0.9921455146754857
30248,2.580610595028795,2.137432764846438,1.9801980198019802,1.9842910293509715
30249,0.5751844753441009,0.15437127880603,0.49504950495049505,0.8267879288962381
30250,-0.8283993213364965,-0.5433084655082212,0.49504950495049505,0.8267879288962381
30251,-1.2765493413650775,-0.9323923645922507,0.49504950495049505,0.9921455146754857
30252,0.23289620631329333,-0.019268723281132265,0.9900990099009901,1.1575031004547334
